plant number,inflorescence number,inflorescence,range,max_range,gender,notes
28,7,upper,2,two,herm,
28,8,upper,1,two,male,
28,8,upper,2,two,herm,
28,8,upper,2,two,herm,
29,1,side,1,two,male,anomal
29,2,side,1,two,male,
29,2,side,2,two,herm,
29,2,side,2,two,herm,
29,2,side,2,two,herm,
29,2,side,2,two,herm,
29,3,side,1,three,male,
29,3,side,2,three,herm,
29,3,side,2,three,herm,
29,3,side,2,three,herm,
29,3,side,2,three,herm,
29,3,side,3,three,herm,
29,3,side,3,three,herm,
29,4,side,1,two,male,
29,4,side,2,two,herm,
29,4,side,2,two,herm,
29,4,side,2,two,herm,
29,5,side,1,two,male,
29,5,side,2,two,herm,
29,5,side,2,two,herm,
29,5,side,2,two,herm,
29,6,side,1,two,male,
29,6,side,2,two,herm,
29,6,side,2,two,herm,
29,6,side,2,two,herm,
29,7,side,1,three,male,
29,7,side,2,three,herm,
29,7,side,2,three,herm,
29,7,side,2,three,herm,
29,7,side,3,three,herm,
29,7,side,3,three,herm,
29,8,side,1,two,male,
29,8,side,2,two,herm,
29,8,side,2,two,herm,
29,8,side,2,two,herm,
29,9,side,1,two,male,
29,9,side,2,two,herm,
29,9,side,2,two,herm,
29,10,side,1,two,male,
29,10,side,2,two,herm,
29,10,side,2,two,herm,
29,10,side,2,two,herm,
29,11,side,1,two,male,
29,11,side,2,two,herm,
29,11,side,2,two,herm,
29,11,side,2,two,herm,
29,12,side,1,two,male,
29,12,side,2,two,herm,
29,12,side,2,two,herm,
29,12,side,2,two,herm,
29,13,side,1,two,male,
29,13,side,2,two,herm,
29,13,side,2,two,herm,
29,13,side,2,two,herm,
29,1,upper,0,,male,
29,2,upper,1,two,male,
29,2,upper,2,two,herm,
29,2,upper,2,two,herm,
29,3,upper,1,two,male,
29,3,upper,2,two,herm,
29,3,upper,2,two,herm,
29,3,upper,2,two,herm,
29,4,upper,1,two,male,
29,4,upper,2,two,herm,
29,4,upper,2,two,herm,
29,4,upper,2,two,herm,
29,5,upper,1,two,male,
29,5,upper,2,two,herm,
29,5,upper,2,two,herm,
29,6,upper,1,two,male,
29,6,upper,2,two,herm,
29,6,upper,2,two,herm,
30,1,side,1,two,male,anomal
30,1,side,2,two,herm,anomal
30,1,side,2,two,herm,anomal
30,1,side,2,two,herm,anomal
30,2,side,1,two,male,
30,2,side,2,two,herm,
30,2,side,2,two,herm,
30,2,side,2,two,herm,
30,3,side,1,three,male,
30,3,side,2,three,herm,
30,3,side,2,three,herm,
30,3,side,2,three,herm,
30,3,side,3,three,herm,
30,3,side,3,three,herm,
30,3,side,3,three,herm,
30,3,side,3,three,herm,
30,4,side,1,three,male,
30,4,side,2,three,herm,
30,4,side,2,three,herm,
30,4,side,2,three,herm,
30,4,side,3,three,herm,
30,4,side,3,three,herm,
30,4,side,3,three,herm,
30,4,side,3,three,herm,
30,5,side,1,three,male,
30,5,side,2,three,herm,
30,5,side,2,three,herm,
30,5,side,3,three,herm,
30,5,side,3,three,herm,
30,5,side,3,three,herm,
30,5,side,3,three,herm,
30,6,side,1,three,male,
30,6,side,2,three,herm,
30,6,side,2,three,herm,
30,6,side,3,three,herm,
30,6,side,3,three,herm,
30,6,side,3,three,herm,
30,6,side,3,three,herm,
30,7,side,1,three,male,
30,7,side,2,three,herm,
30,7,side,2,three,herm,
30,7,side,3,three,herm,
30,7,side,3,three,herm,
30,7,side,3,three,herm,
30,7,side,3,three,herm,
30,8,side,1,three,male,
30,8,side,2,three,herm,
30,8,side,2,three,herm,
30,8,side,3,three,herm,
30,8,side,3,three,herm,
30,8,side,3,three,herm,
30,9,side,1,three,male,
30,9,side,2,three,herm,
30,9,side,2,three,herm,
30,9,side,3,three,herm,
30,9,side,3,three,herm,
30,9,side,3,three,herm,
30,9,side,3,three,herm,
30,10,side,1,three,male,
30,10,side,2,three,herm,
30,10,side,2,three,herm,
30,10,side,3,three,herm,
30,10,side,3,three,herm,
30,10,side,3,three,herm,
30,10,side,3,three,herm,
30,1,upper,0,,male,anomal
30,2,upper,1,three,male,
30,2,upper,2,three,herm,
30,2,upper,2,three,herm,
30,2,upper,2,three,herm,
30,2,upper,3,three,herm,
30,2,upper,3,three,herm,
30,2,upper,3,three,herm,
30,2,upper,3,three,herm,
30,3,upper,1,three,male,
30,3,upper,2,three,herm,
30,3,upper,2,three,herm,
30,3,upper,2,three,herm,
30,3,upper,3,three,herm,
30,3,upper,3,three,herm,
30,3,upper,3,three,herm,
30,4,upper,1,three,male,
30,4,upper,2,three,herm,
30,4,upper,2,three,herm,
30,4,upper,2,three,herm,
30,4,upper,3,three,herm,
30,4,upper,3,three,herm,
30,4,upper,3,three,herm,
30,4,upper,3,three,herm,
30,5,upper,1,three,male,
30,5,upper,2,three,herm,
30,5,upper,2,three,herm,
30,5,upper,3,three,herm,
30,6,upper,1,two,male,
30,6,upper,2,two,herm,
30,6,upper,2,two,herm,
30,6,upper,2,two,herm,
30,7,upper,1,two,male,
30,7,upper,2,two,herm,
30,7,upper,2,two,herm,
30,7,upper,2,two,herm,
30,8,upper,1,two,male,
30,8,upper,2,two,herm,
30,8,upper,2,two,herm,
30,9,upper,1,three,male,
30,9,upper,2,three,herm,
30,9,upper,2,three,herm,
30,9,upper,3,three,herm,
30,9,upper,3,three,herm,
31,1,side,1,two,male,anomal
31,1,side,2,two,herm,anomal
31,1,side,2,two,herm,anomal
31,1,side,2,two,herm,anomal
31,2,side,1,two,male,
31,2,side,2,two,herm,
31,2,side,2,two,herm,
31,2,side,2,two,herm,
31,2,side,2,two,herm,
31,3,side,1,two,male,
31,3,side,2,two,herm,
31,3,side,2,two,herm,
31,3,side,2,two,herm,
31,4,side,1,two,male,
31,4,side,2,two,herm,
31,4,side,2,two,herm,
31,4,side,2,two,herm,
31,1,upper,0,,male,anomal
31,2,upper,1,two,male,
31,2,upper,2,two,herm,
31,2,upper,2,two,herm,
31,2,upper,2,two,herm,
31,3,upper,1,two,male,
31,3,upper,2,two,herm,
31,3,upper,2,two,herm,
31,3,upper,2,two,herm,
31,4,upper,1,two,male,
31,4,upper,2,two,herm,
31,4,upper,2,two,herm,
31,4,upper,2,two,herm,
31,5,upper,1,two,male,
31,5,upper,2,two,herm,
31,5,upper,2,two,herm,
31,5,upper,2,two,herm,
31,6,upper,1,two,male,
31,6,upper,2,two,herm,
31,6,upper,2,two,herm,
31,6,upper,2,two,herm,
31,7,upper,1,two,male,
31,7,upper,2,two,herm,
31,7,upper,2,two,herm,
31,7,upper,2,two,herm,
31,8,upper,1,two,male,
31,8,upper,2,two,herm,
31,8,upper,2,two,herm,
31,9,upper,1,,male,
31,10,upper,1,two,male,
31,10,upper,2,two,herm,
31,10,upper,2,two,herm,
32,1,side,1,two,male,anomal
32,1,side,2,two,herm,anomal
32,1,side,2,two,herm,anomal
32,2,side,1,two,male,anomal
32,2,side,2,two,male,anomal
32,2,side,2,two,male,anomal
32,2,side,2,two,male,anomal
32,2,side,2,two,male,anomal
32,3,side,1,two,male,anomal
32,3,side,2,two,herm,anomal
32,3,side,2,two,herm,anomal
32,3,side,2,two,herm,anomal
32,3,side,2,two,herm,anomal
32,4,side,1,two,male,
32,4,side,2,two,herm,
32,4,side,2,two,herm,
32,4,side,2,two,herm,
32,5,side,1,two,male,anomal
32,5,side,2,two,herm,anomal
32,5,side,2,two,herm,anomal
32,5,side,2,two,herm,anomal
32,5,side,2,two,herm,anomal
32,6,side,1,two,male,
32,6,side,2,two,herm,
32,6,side,2,two,herm,
32,6,side,2,two,herm,
32,7,side,1,two,male,
32,7,side,2,two,herm,
32,7,side,2,two,herm,
32,7,side,2,two,herm,
32,7,side,2,two,herm,
32,8,side,1,two,male,
32,8,side,2,two,herm,
32,8,side,2,two,herm,
32,8,side,2,two,herm,
32,9,side,1,two,male,
32,9,side,2,two,herm,
32,9,side,2,two,herm,
32,9,side,2,two,herm,
32,10,side,1,two,male,
32,10,side,2,two,herm,
32,10,side,2,two,herm,
32,10,side,2,two,herm,
32,11,side,1,two,male,
32,11,side,2,two,herm,
32,11,side,2,two,herm,
32,11,side,2,two,herm,
32,1,upper,0,,male,
32,2,upper,1,two,herm,
32,2,upper,2,two,herm,
32,2,upper,2,two,herm,
32,2,upper,2,two,herm,
32,3,upper,1,two,herm,
32,3,upper,2,two,herm,
32,3,upper,2,two,herm,
32,3,upper,2,two,herm,
32,4,upper,1,two,herm,
32,4,upper,2,two,herm,
32,4,upper,2,two,herm,
32,5,upper,1,two,herm,
32,6,upper,2,two,herm,
32,7,upper,1,two,herm,
32,7,upper,2,two,herm,
32,7,upper,2,two,herm,
32,7,upper,2,two,herm,
33,1,side,1,three,male,anomal
33,1,side,2,three,herm,anomal
33,1,side,2,three,herm,anomal
33,1,side,2,three,herm,anomal
33,1,side,2,three,herm,anomal
33,1,side,3,three,herm,anomal
33,1,side,3,three,herm,anomal
33,1,side,3,three,herm,anomal
33,1,side,3,three,herm,anomal
33,1,side,3,three,herm,anomal
33,2,side,1,three,male,
33,2,side,2,three,male,
33,2,side,3,three,herm,
33,3,side,1,three,male,
33,3,side,2,three,male,
33,3,side,2,three,male,
33,3,side,2,three,male,
33,3,side,2,three,male,
33,3,side,3,three,herm,
33,3,side,3,three,herm,
33,3,side,3,three,herm,
33,3,side,3,three,herm,
33,3,side,3,three,herm,
33,4,side,1,two,male,
33,4,side,2,two,male,
33,4,side,2,two,male,
33,5,side,1,three,male,
33,5,side,2,three,male,
33,5,side,2,three,male,
33,5,side,2,three,male,
33,5,side,2,three,male,
33,5,side,3,three,herm,
33,5,side,3,three,herm,
33,5,side,3,three,herm,
33,5,side,3,three,herm,
33,5,side,3,three,herm,
33,6,side,1,three,male,
33,6,side,2,three,male,
33,6,side,2,three,male,
33,6,side,2,three,male,
33,6,side,2,three,male,
33,6,side,3,three,herm,
33,6,side,3,three,herm,
33,6,side,3,three,herm,
33,6,side,3,three,herm,
33,7,side,1,three,male,
33,7,side,2,three,male,
33,7,side,2,three,male,
33,7,side,2,three,male,
33,7,side,2,three,male,
33,7,side,3,three,herm,
33,7,side,3,three,herm,
33,7,side,3,three,herm,
33,7,side,3,three,herm,
33,7,side,3,three,herm,
33,7,side,3,three,herm,
33,7,side,3,three,herm,
33,8,side,1,three,male,
33,8,side,2,three,male,
33,8,side,2,three,male,
33,8,side,2,three,male,
33,8,side,2,three,male,
33,8,side,3,three,herm,
33,8,side,3,three,herm,
33,8,side,3,three,herm,
33,9,side,1,three,male,
33,9,side,2,three,male,
33,9,side,2,three,male,
33,9,side,2,three,male,
33,9,side,2,three,male,
33,9,side,3,three,herm,
33,10,side,1,three,male,
33,10,side,2,three,male,
33,10,side,2,three,male,
33,10,side,2,three,male,
33,10,side,2,three,male,
33,10,side,3,three,herm,
33,10,side,3,three,herm,
33,10,side,3,three,herm,
33,10,side,3,three,herm,
33,10,side,3,three,herm,
33,10,side,3,three,herm,
33,11,side,1,three,male,
33,11,side,2,three,male,
33,11,side,2,three,male,
33,11,side,2,three,male,
33,11,side,3,three,herm,
33,11,side,3,three,herm,
33,11,side,3,three,herm,
33,11,side,3,three,herm,
33,11,side,3,three,herm,
33,11,side,3,three,herm,
33,12,side,1,three,male,
33,12,side,2,three,male,
33,12,side,2,three,male,
33,12,side,2,three,male,
33,12,side,2,three,male,
33,12,side,3,three,herm,
33,12,side,3,three,herm,
33,12,side,3,three,herm,
33,12,side,3,three,herm,
33,12,side,3,three,herm,
33,12,side,3,three,herm,
33,12,side,3,three,herm,
33,12,side,3,three,herm,
33,1,upper,0,,male,anomal
33,1,upper,1,three,male,anomal
33,1,upper,2,three,male,anomal
33,1,upper,2,three,male,anomal
33,1,upper,3,three,herm,anomal
33,2,upper,1,three,male,
33,2,upper,2,three,male,
33,2,upper,2,three,male,
33,2,upper,2,three,male,
33,2,upper,2,three,herm,
33,2,upper,3,three,herm,
33,2,upper,3,three,herm,
33,2,upper,3,three,herm,
33,2,upper,3,three,herm,
33,2,upper,3,three,herm,
33,2,upper,3,three,herm,
33,2,upper,3,three,herm,
33,2,upper,3,three,herm,
33,3,upper,1,three,male,
33,3,upper,2,three,male,
33,3,upper,2,three,male,
33,3,upper,2,three,herm,
33,3,upper,3,three,herm,
33,3,upper,3,three,herm,
33,3,upper,3,three,herm,
33,3,upper,3,three,herm,
33,3,upper,3,three,herm,
33,3,upper,3,three,herm,
33,4,upper,1,three,male,
33,4,upper,2,three,male,
33,4,upper,2,three,male,
33,4,upper,2,three,herm,
33,4,upper,3,three,herm,
33,4,upper,3,three,herm,
33,4,upper,3,three,herm,
33,4,upper,3,three,herm,
33,4,upper,3,three,herm,
33,4,upper,3,three,herm,
33,5,upper,1,three,male,
33,5,upper,2,three,male,
33,5,upper,2,three,male,
33,5,upper,2,three,male,
33,5,upper,3,three,herm,
33,5,upper,3,three,herm,
33,5,upper,3,three,herm,
33,5,upper,3,three,herm,
33,5,upper,3,three,herm,
33,5,upper,3,three,herm,
33,6,upper,1,three,male,
33,6,upper,2,three,male,
33,6,upper,2,three,herm,
33,6,upper,2,three,herm,
33,6,upper,3,three,herm,
33,6,upper,3,three,herm,
33,6,upper,3,three,herm,
33,6,upper,3,three,herm,
33,6,upper,3,three,herm,
33,7,upper,1,three,male,
33,7,upper,2,three,male,
33,7,upper,2,three,male,
33,7,upper,2,three,herm,
33,7,upper,3,three,herm,
33,7,upper,3,three,herm,
33,7,upper,3,three,herm,
33,7,upper,3,three,herm,
33,7,upper,3,three,herm,
33,8,upper,1,three,male,
33,8,upper,2,three,male,
33,8,upper,2,three,male,
33,8,upper,2,three,herm,
33,8,upper,3,three,herm,
33,8,upper,3,three,herm,
33,8,upper,3,three,herm,
33,9,upper,1,three,male,
33,9,upper,2,three,male,
33,9,upper,2,three,herm,
33,9,upper,2,three,herm,
33,9,upper,3,three,herm,
33,9,upper,3,three,herm,
33,9,upper,3,three,herm,
33,9,upper,3,three,herm,
33,10,upper,1,three,male,
33,10,upper,2,three,herm,
33,10,upper,2,three,herm,
33,10,upper,3,three,herm,
33,10,upper,3,three,herm,
33,10,upper,3,three,herm,
33,10,upper,3,three,herm,
34,1,side,1,two,male,anomal
34,1,side,2,two,male,anomal
34,1,side,2,two,male,anomal
34,1,side,2,two,male,anomal
34,2,side,1,two,male,
34,2,side,2,two,male,
34,2,side,2,two,male,
34,2,side,2,two,male,
34,2,side,2,two,male,
34,3,side,1,two,male,
34,3,side,2,two,male,
34,3,side,2,two,male,
34,3,side,2,two,male,
34,3,side,2,two,male,
34,4,side,1,two,male,
34,4,side,2,two,male,
34,4,side,2,two,male,
34,4,side,2,two,male,
34,5,side,1,three,male,
34,5,side,2,three,male,
34,5,side,2,three,male,
34,5,side,2,three,male,
34,5,side,3,three,herm,
34,6,side,1,three,male,
34,6,side,2,three,male,
34,6,side,2,three,male,
34,6,side,2,three,male,
34,6,side,3,three,herm,
34,6,side,3,three,herm,
34,6,side,3,three,herm,
34,7,side,1,two,male,
34,7,side,2,two,male,
34,7,side,2,two,male,
34,7,side,2,two,male,
34,8,side,1,three,male,
34,8,side,2,three,male,
34,8,side,2,three,male,
34,8,side,2,three,male,
34,8,side,3,three,herm,
34,9,side,1,three,male,
34,9,side,2,three,male,
34,9,side,2,three,male,
34,9,side,3,three,herm,
34,9,side,3,three,herm,
34,9,side,3,three,herm,
34,10,side,1,three,male,
34,10,side,2,three,male,
34,10,side,2,three,male,
34,10,side,2,three,male,
34,10,side,3,three,herm,
34,10,side,3,three,herm,
34,10,side,3,three,herm,
34,11,side,1,two,male,
34,11,side,2,two,male,
34,11,side,2,two,male,
34,11,side,2,two,male,
34,12,side,1,two,male,
34,12,side,2,two,male,
34,12,side,2,two,male,
34,12,side,2,two,male,
34,13,side,1,three,male,
34,13,side,2,three,male,
34,13,side,2,three,male,
34,13,side,2,three,male,
34,13,side,3,three,herm,
34,14,side,1,two,male,
34,14,side,2,two,male,
34,14,side,2,two,male,
34,14,side,2,two,male,
34,15,side,1,two,male,
34,15,side,2,two,male,
34,15,side,2,two,male,
34,15,side,2,two,male,
34,16,side,1,two,male,
34,16,side,2,two,male,
34,16,side,2,two,male,
34,16,side,2,two,male,
34,1,upper,0,,male,
34,2,upper,1,two,male,
34,2,upper,2,two,male,
34,2,upper,2,two,male,
34,2,upper,2,two,male,
34,2,upper,2,two,herm,
34,3,upper,1,two,male,
34,3,upper,2,two,male,
34,3,upper,2,two,herm,
34,3,upper,2,two,herm,
34,4,upper,1,three,male,
34,4,upper,2,three,male,
34,4,upper,2,three,male,
34,4,upper,2,three,male,
34,4,upper,3,three,herm,
34,5,upper,1,two,male,
34,5,upper,2,two,male,
34,5,upper,2,two,herm,
34,5,upper,2,two,herm,
34,5,upper,2,two,herm,
34,6,upper,1,two,male,
34,6,upper,2,two,male,
34,6,upper,2,two,herm,
34,6,upper,2,two,herm,
34,7,upper,1,two,male,
34,7,upper,2,two,male,
34,7,upper,2,two,herm,
34,7,upper,2,two,herm,
34,7,upper,2,two,herm,
34,8,upper,1,two,male,
34,8,upper,2,two,herm,
34,8,upper,2,two,herm,
34,8,upper,2,two,herm,
34,9,upper,1,two,male,
34,9,upper,2,two,male,
34,9,upper,2,two,herm,
34,9,upper,2,two,herm,
34,10,upper,1,two,male,
34,10,upper,2,two,herm,
34,10,upper,2,two,herm,
34,10,upper,2,two,herm,
34,11,upper,1,two,male,
34,11,upper,2,two,herm,
34,11,upper,2,two,herm,
34,11,upper,2,two,herm,
34,12,upper,1,two,male,
34,12,upper,2,two,herm,
34,12,upper,2,two,herm,
34,12,upper,2,two,herm,
34,13,upper,1,two,male,
34,13,upper,2,two,herm,
34,13,upper,2,two,herm,
34,13,upper,2,two,herm,
35,1,side,1,three,male,anomal
35,1,side,2,three,herm,anomal
35,1,side,2,three,herm,anomal
35,1,side,2,three,herm,anomal
35,1,side,2,three,herm,anomal
35,1,side,3,three,herm,anomal
35,1,side,3,three,herm,anomal
35,1,side,3,three,herm,anomal
35,1,side,3,three,herm,anomal
35,1,side,3,three,herm,anomal
35,1,side,3,three,herm,anomal
35,1,side,3,three,herm,anomal
35,1,side,3,three,herm,anomal
35,2,side,1,three,male,
35,2,side,2,three,herm,
35,2,side,2,three,herm,
35,2,side,2,three,herm,
35,2,side,3,three,herm,
35,2,side,3,three,herm,
35,2,side,3,three,herm,
35,2,side,3,three,herm,
35,2,side,3,three,herm,
35,2,side,3,three,herm,
35,3,side,1,three,male,
35,3,side,2,three,herm,
35,3,side,2,three,herm,
35,3,side,3,three,herm,
35,3,side,3,three,herm,
35,3,side,3,three,herm,
35,3,side,3,three,herm,
35,4,side,1,three,male,
35,4,side,2,three,herm,
35,4,side,2,three,herm,
35,4,side,3,three,herm,
35,4,side,3,three,herm,
35,4,side,3,three,herm,
35,4,side,3,three,herm,
35,5,side,1,three,male,
35,5,side,2,three,male,
35,5,side,2,three,herm,
35,5,side,3,three,herm,
35,5,side,3,three,herm,
35,5,side,3,three,herm,
35,5,side,3,three,herm,
35,6,side,1,three,male,
35,6,side,2,three,herm,
35,6,side,2,three,herm,
35,6,side,3,three,herm,
35,6,side,3,three,herm,
35,6,side,3,three,herm,
35,6,side,3,three,herm,
35,7,side,1,three,male,
35,7,side,2,three,herm,
35,7,side,2,three,herm,
35,7,side,2,three,herm,
35,7,side,3,three,herm,
35,7,side,3,three,herm,
35,7,side,3,three,herm,
35,7,side,3,three,herm,
35,7,side,3,three,herm,
35,7,side,3,three,herm,
35,8,side,1,three,male,
35,8,side,2,three,herm,
35,8,side,2,three,herm,
35,8,side,2,three,herm,
35,8,side,3,three,herm,
35,8,side,3,three,herm,
35,8,side,3,three,herm,
35,8,side,3,three,herm,
35,8,side,3,three,herm,
35,8,side,3,three,herm,
35,9,side,1,three,male,
35,9,side,2,three,herm,
35,9,side,2,three,herm,
35,9,side,2,three,herm,
35,9,side,3,three,herm,
35,9,side,3,three,herm,
35,9,side,3,three,herm,
35,9,side,3,three,herm,
35,9,side,3,three,herm,
35,9,side,3,three,herm,
35,10,side,1,three,male,
35,10,side,2,three,herm,
35,10,side,2,three,herm,
35,10,side,2,three,herm,
35,10,side,3,three,herm,
35,10,side,3,three,herm,
35,10,side,3,three,herm,
35,10,side,3,three,herm,
35,10,side,3,three,herm,
35,10,side,3,three,herm,
35,11,side,1,three,male,
35,11,side,2,three,herm,
35,11,side,2,three,herm,
35,11,side,2,three,herm,
35,11,side,3,three,herm,
35,11,side,3,three,herm,
35,11,side,3,three,herm,
35,11,side,3,three,herm,
35,11,side,3,three,herm,
35,11,side,3,three,herm,
35,12,side,1,three,male,
35,12,side,2,three,herm,
35,12,side,2,three,herm,
35,12,side,2,three,herm,
35,12,side,3,three,herm,
35,12,side,3,three,herm,
35,12,side,3,three,herm,
35,12,side,3,three,herm,
35,12,side,3,three,herm,
35,1,upper,0,,male,anomal
35,2,upper,1,three,male,
35,2,upper,2,three,herm,
35,2,upper,2,three,herm,
35,2,upper,2,three,herm,
35,2,upper,3,three,herm,
35,2,upper,3,three,herm,
35,2,upper,3,three,herm,
35,2,upper,3,three,herm,
35,2,upper,3,three,herm,
35,2,upper,3,three,herm,
35,3,upper,1,three,male,
35,3,upper,2,three,herm,
35,3,upper,2,three,herm,
35,3,upper,2,three,herm,
35,3,upper,3,three,herm,
35,3,upper,3,three,herm,
35,3,upper,3,three,herm,
35,3,upper,3,three,herm,
35,3,upper,3,three,herm,
35,4,upper,1,two,male,
35,4,upper,2,two,herm,
35,4,upper,2,two,herm,
35,4,upper,2,two,herm,
35,5,upper,1,three,male,
35,5,upper,2,three,herm,
35,5,upper,2,three,herm,
35,5,upper,2,three,herm,
35,5,upper,3,three,herm,
35,5,upper,3,three,herm,
35,5,upper,3,three,herm,
35,6,upper,1,three,male,
35,6,upper,2,three,herm,
35,6,upper,2,three,herm,
35,6,upper,2,three,herm,
35,6,upper,3,three,herm,
35,6,upper,3,three,herm,
35,6,upper,3,three,herm,
35,6,upper,3,three,herm,
35,6,upper,3,three,herm,
35,7,upper,1,three,male,
35,7,upper,2,three,herm,
35,7,upper,2,three,herm,
35,7,upper,2,three,herm,
35,7,upper,3,three,herm,
35,7,upper,3,three,herm,
35,7,upper,3,three,herm,
35,7,upper,3,three,herm,
36,1,side,1,two,male,
36,1,side,2,two,herm,
36,1,side,2,two,herm,
36,1,side,2,two,herm,
36,1,side,2,two,herm,
36,2,side,1,two,male,
36,2,side,2,two,herm,
36,2,side,2,two,herm,
36,2,side,2,two,herm,
36,2,side,2,two,herm,
36,3,side,1,two,male,
36,3,side,2,two,herm,
36,3,side,2,two,herm,
36,3,side,2,two,herm,
36,3,side,2,two,herm,
36,4,side,1,two,male,
36,4,side,2,two,herm,
36,4,side,2,two,herm,
36,4,side,2,two,herm,
36,4,side,2,two,herm,
36,5,side,1,two,male,
36,5,side,2,two,herm,
36,5,side,2,two,herm,
